country,continent,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines
British Virgin Islands,North America,5/23/2021,,,,182,,,,6019,Oxford/AstraZeneca
British Virgin Islands,North America,5/24/2021,,,,182,,,,6019,Oxford/AstraZeneca
British Virgin Islands,North America,5/25/2021,,,,182,,,,6019,Oxford/AstraZeneca
British Virgin Islands,North America,5/26/2021,,,,182,,,,6019,Oxford/AstraZeneca
British Virgin Islands,North America,5/27/2021,,,,182,,,,6019,Oxford/AstraZeneca
British Virgin Islands,North America,5/28/2021,16302,11553,4749,182,53.91,38.21,15.71,6019,Oxford/AstraZeneca
British Virgin Islands,North America,5/29/2021,,,,189,,,,6251,Oxford/AstraZeneca
British Virgin Islands,North America,5/30/2021,,,,196,,,,6482,Oxford/AstraZeneca
British Virgin Islands,North America,5/31/2021,,,,203,,,,6714,Oxford/AstraZeneca
British Virgin Islands,North America,6/1/2021,,,,210,,,,6945,Oxford/AstraZeneca
British Virgin Islands,North America,6/2/2021,,,,217,,,,7177,Oxford/AstraZeneca
British Virgin Islands,North America,6/3/2021,,,,224,,,,7408,Oxford/AstraZeneca
British Virgin Islands,North America,6/4/2021,,,,231,,,,7640,Oxford/AstraZeneca
British Virgin Islands,North America,6/5/2021,,,,231,,,,7640,Oxford/AstraZeneca
British Virgin Islands,North America,6/6/2021,,,,231,,,,7640,Oxford/AstraZeneca
British Virgin Islands,North America,6/7/2021,,,,231,,,,7640,Oxford/AstraZeneca
British Virgin Islands,North America,6/8/2021,,,,231,,,,7640,Oxford/AstraZeneca
British Virgin Islands,North America,6/9/2021,,,,231,,,,7640,Oxford/AstraZeneca
British Virgin Islands,North America,6/10/2021,,,,231,,,,7640,Oxford/AstraZeneca
British Virgin Islands,North America,6/11/2021,19534,12245,7289,231,64.6,40.5,24.11,7640,Oxford/AstraZeneca
Brunei,Asia,4/2/2021,0,0,,,0,0,,,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,4/3/2021,754,754,,754,0.17,0.17,,1723,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,4/4/2021,822,822,,411,0.19,0.19,,939,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,4/5/2021,1214,1214,,405,0.28,0.28,,926,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,4/6/2021,2560,2560,,640,0.59,0.59,,1463,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,4/7/2021,3194,3194,,639,0.73,0.73,,1461,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,4/8/2021,4026,4026,,671,0.92,0.92,,1534,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,4/9/2021,4341,4341,,620,0.99,0.99,,1417,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,4/10/2021,5028,5028,,611,1.15,1.15,,1397,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,4/11/2021,5145,5145,,618,1.18,1.18,,1413,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,4/12/2021,6090,6090,,697,1.39,1.39,,1593,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,4/13/2021,6638,6638,,583,1.52,1.52,,1333,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,4/14/2021,6701,6701,,501,1.53,1.53,,1145,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,4/15/2021,7503,7503,,497,1.72,1.72,,1136,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,4/16/2021,7725,7725,,483,1.77,1.77,,1104,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,4/17/2021,8454,8454,,489,1.93,1.93,,1118,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,4/18/2021,,,,519,,,,1186,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,4/19/2021,9099,9099,,430,2.08,2.08,,983,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,4/20/2021,9861,9861,,460,2.25,2.25,,1051,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,4/21/2021,10715,10715,,573,2.45,2.45,,1310,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,4/22/2021,11506,11506,,572,2.63,2.63,,1307,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,4/23/2021,,,,599,,,,1369,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,4/24/2021,12324,12324,,553,2.82,2.82,,1264,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,4/25/2021,,,,551,,,,1259,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,4/26/2021,12947,12842,105,550,2.96,2.94,0.02,1257,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,4/27/2021,13485,13363,122,518,3.08,3.05,0.03,1184,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,4/28/2021,14126,13898,228,487,3.23,3.18,0.05,1113,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,4/29/2021,14876,14526,350,481,3.4,3.32,0.08,1099,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,4/30/2021,,,,460,,,,1051,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,5/1/2021,,,,438,,,,1001,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,5/2/2021,,,,430,,,,983,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,5/3/2021,15905,15043,862,423,3.64,3.44,0.2,967,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,5/4/2021,16632,15441,1191,450,3.8,3.53,0.27,1029,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,5/5/2021,17776,15989,1787,521,4.06,3.65,0.41,1191,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,5/6/2021,19163,16764,2399,612,4.38,3.83,0.55,1399,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,5/7/2021,,,,706,,,,1614,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,5/8/2021,20990,17811,3179,800,4.8,4.07,0.73,1829,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,5/9/2021,21030,17811,3219,769,4.81,4.07,0.74,1758,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,5/10/2021,23188,19108,4080,1040,5.3,4.37,0.93,2377,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,5/11/2021,25065,20218,4847,1205,5.73,4.62,1.11,2754,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,5/12/2021,,,,1102,,,,2519,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,5/13/2021,,,,965,,,,2206,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,5/14/2021,,,,895,,,,2046,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,5/15/2021,,,,826,,,,1888,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,5/16/2021,,,,881,,,,2014,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,5/17/2021,,,,634,,,,1449,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,5/18/2021,28051,22252,5799,427,6.41,5.09,1.33,976,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,5/19/2021,,,,616,,,,1408,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,5/20/2021,,,,805,,,,1840,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,5/21/2021,33305,25032,8273,994,7.61,5.72,1.89,2272,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,5/22/2021,35946,27233,8713,1311,8.22,6.22,1.99,2997,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,5/23/2021,35946,27233,8713,1250,8.22,6.22,1.99,2857,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,5/24/2021,38964,29633,9331,1620,8.91,6.77,2.13,3703,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,5/25/2021,42146,32247,9899,2014,9.63,7.37,2.26,4604,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,5/26/2021,45802,35308,10494,2286,10.47,8.07,2.4,5225,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,5/27/2021,49371,38422,10949,2545,11.29,8.78,2.5,5817,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,5/28/2021,49425,38458,10967,2303,11.3,8.79,2.51,5264,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,5/29/2021,52775,41655,11120,2404,12.06,9.52,2.54,5495,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,5/30/2021,,,,2487,,,,5685,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,5/31/2021,,,,2138,,,,4887,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,6/1/2021,,,,1766,,,,4037,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,6/2/2021,55085,43779,11306,1326,12.59,10.01,2.58,3031,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,6/3/2021,,,,912,,,,2085,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,6/4/2021,,,,1001,,,,2288,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,6/5/2021,,,,618,,,,1413,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,6/6/2021,,,,632,,,,1445,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,6/7/2021,58450,47040,11410,646,13.36,10.75,2.61,1477,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,6/8/2021,,,,685,,,,1566,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,6/9/2021,60156,48719,11437,724,13.75,11.14,2.61,1655,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,6/10/2021,61225,49763,11462,781,13.99,11.37,2.62,1785,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,6/11/2021,61289,49825,11464,694,14.01,11.39,2.62,1586,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,6/12/2021,,,,673,,,,1538,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,6/13/2021,62343,50846,11497,652,14.25,11.62,2.63,1490,"Oxford/AstraZeneca, Sinopharm/Beijing"
Brunei,Asia,6/14/2021,63486,51908,11578,719,14.51,11.87,2.65,1643,"Oxford/AstraZeneca, Sinopharm/Beijing"
Bulgaria,Europe,12/29/2020,1719,1719,,,0.02,0.02,,,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,12/30/2020,4608,4608,,2889,0.07,0.07,,416,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,12/31/2020,,,,1477,,,,213,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,1/1/2021,4739,4739,,1007,0.07,0.07,,145,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,1/2/2021,,,,799,,,,115,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,1/3/2021,,,,675,,,,97,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,1/4/2021,,,,592,,,,85,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,1/5/2021,5448,5448,,533,0.08,0.08,,77,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,1/6/2021,7913,7913,,472,0.11,0.11,,68,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,1/7/2021,11117,11117,,920,0.16,0.16,,132,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,1/8/2021,13355,13355,,1231,0.19,0.19,,177,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,1/9/2021,13473,13473,,1222,0.19,0.19,,176,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,1/10/2021,,,,1246,,,,179,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,1/11/2021,14161,14161,,1270,0.2,0.2,,183,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,1/12/2021,15780,15780,,1476,0.23,0.23,,212,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,1/13/2021,17038,17038,,1304,0.25,0.25,,188,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,1/14/2021,17686,17686,,938,0.25,0.25,,135,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,1/15/2021,18126,18126,,682,0.26,0.26,,98,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,1/16/2021,18332,18332,,694,0.26,0.26,,100,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,1/17/2021,18453,18453,,662,0.27,0.27,,95,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,1/18/2021,19638,18524,1114,782,0.28,0.27,0.02,113,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,1/19/2021,22226,19058,3168,921,0.32,0.27,0.05,133,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,1/20/2021,24127,19834,4293,1013,0.35,0.29,0.06,146,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,1/21/2021,25251,20719,4532,1081,0.36,0.3,0.07,156,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,1/22/2021,26101,21496,4605,1139,0.38,0.31,0.07,164,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,1/23/2021,26119,21509,4610,1112,0.38,0.31,0.07,160,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,1/24/2021,26143,21533,4610,1099,0.38,0.31,0.07,158,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,1/25/2021,26798,22129,4669,1023,0.39,0.32,0.07,147,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,1/26/2021,29122,23667,5455,985,0.42,0.34,0.08,142,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,1/27/2021,32917,25245,7672,1256,0.47,0.36,0.11,181,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,1/28/2021,37636,26753,10883,1769,0.54,0.39,0.16,255,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,1/29/2021,40805,27856,12949,2101,0.59,0.4,0.19,302,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,1/30/2021,41020,27957,13063,2129,0.59,0.4,0.19,306,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,1/31/2021,41125,28041,13084,2140,0.59,0.4,0.19,308,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,2/1/2021,42634,28978,13656,2262,0.61,0.42,0.2,326,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,2/2/2021,45917,30817,15100,2399,0.66,0.44,0.22,345,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,2/3/2021,50124,33691,16433,2458,0.72,0.48,0.24,354,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,2/4/2021,54025,36929,17096,2341,0.78,0.53,0.25,337,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,2/5/2021,56860,39468,17392,2294,0.82,0.57,0.25,330,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,2/6/2021,57016,39624,17392,2285,0.82,0.57,0.25,329,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,2/7/2021,57038,39646,17392,2273,0.82,0.57,0.25,327,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,2/8/2021,58888,41407,17481,2322,0.85,0.6,0.25,334,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,2/9/2021,62428,44482,17946,2359,0.9,0.64,0.26,340,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,2/10/2021,66163,47551,18612,2291,0.95,0.68,0.27,330,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,2/11/2021,71123,51435,19688,2443,1.02,0.74,0.28,352,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,2/12/2021,74694,54123,20571,2548,1.07,0.78,0.3,367,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,2/13/2021,75320,54646,20674,2615,1.08,0.79,0.3,376,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,2/14/2021,75388,54690,20698,2621,1.08,0.79,0.3,377,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,2/15/2021,77436,56113,21323,2650,1.11,0.81,0.31,381,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,2/16/2021,81338,58562,22776,2701,1.17,0.84,0.33,389,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,2/17/2021,85920,61813,24107,2822,1.24,0.89,0.35,406,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,2/18/2021,90514,65073,25441,2770,1.3,0.94,0.37,399,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,2/19/2021,104268,77518,26750,4225,1.5,1.12,0.38,608,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,2/20/2021,108356,81433,26923,4719,1.56,1.17,0.39,679,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,2/21/2021,119354,92381,26973,6281,1.72,1.33,0.39,904,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,2/22/2021,131063,103111,27952,7661,1.89,1.48,0.4,1103,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,2/23/2021,148226,118549,29677,9555,2.13,1.71,0.43,1375,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,2/24/2021,168462,136454,32008,11792,2.42,1.96,0.46,1697,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,2/25/2021,188512,153793,34719,14000,2.71,2.21,0.5,2015,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,2/26/2021,204439,167258,37181,14310,2.94,2.41,0.54,2059,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,2/27/2021,209760,172393,37367,14486,3.02,2.48,0.54,2085,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,2/28/2021,212445,175066,37379,13299,3.06,2.52,0.54,1914,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,3/1/2021,223539,184764,38775,13211,3.22,2.66,0.56,1901,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,3/2/2021,243772,202247,41525,13649,3.51,2.91,0.6,1964,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,3/3/2021,248169,206296,41873,11387,3.57,2.97,0.6,1639,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,3/4/2021,268544,221832,46712,11433,3.86,3.19,0.67,1645,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,3/5/2021,284464,234526,49938,11432,4.09,3.38,0.72,1645,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,3/6/2021,287118,237067,50051,11051,4.13,3.41,0.72,1590,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,3/7/2021,288631,238575,50056,10884,4.15,3.43,0.72,1566,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,3/8/2021,294132,243479,50653,10085,4.23,3.5,0.73,1451,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,3/9/2021,302151,250507,51644,8340,4.35,3.61,0.74,1200,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,3/10/2021,309145,256410,52735,8711,4.45,3.69,0.76,1254,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,3/11/2021,324446,270587,53859,7986,4.67,3.89,0.78,1149,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,3/12/2021,336660,279324,57336,7457,4.85,4.02,0.83,1073,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,3/13/2021,337904,280137,57767,7255,4.86,4.03,0.83,1044,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,3/14/2021,338879,280462,58417,7178,4.88,4.04,0.84,1033,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,3/15/2021,341707,281713,59994,6796,4.92,4.05,0.86,978,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,3/16/2021,345994,284266,61728,6263,4.98,4.09,0.89,901,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,3/17/2021,350702,286950,63752,5937,5.05,4.13,0.92,854,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,3/18/2021,356052,289311,66741,4515,5.12,4.16,0.96,650,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,3/19/2021,362721,293176,69545,3723,5.22,4.22,1,536,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,3/20/2021,366547,295794,70753,4092,5.28,4.26,1.02,589,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,3/21/2021,368905,297681,71224,4289,5.31,4.28,1.03,617,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,3/22/2021,376370,302517,73853,4952,5.42,4.35,1.06,713,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,3/23/2021,388805,310415,78390,6116,5.6,4.47,1.13,880,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,3/24/2021,401309,321332,79977,7230,5.78,4.62,1.15,1041,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,3/25/2021,415601,332467,83134,8507,5.98,4.78,1.2,1224,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,3/26/2021,430228,343120,87108,9644,6.19,4.94,1.25,1388,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,3/27/2021,434158,346392,87766,9659,6.25,4.99,1.26,1390,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,3/28/2021,436541,348327,88214,9662,6.28,5.01,1.27,1391,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,3/29/2021,445547,355220,90327,9882,6.41,5.11,1.3,1422,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,3/30/2021,458731,365650,93081,9989,6.6,5.26,1.34,1438,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,3/31/2021,472443,377440,95003,10162,6.8,5.43,1.37,1462,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,4/1/2021,486002,388595,97407,10057,6.99,5.59,1.4,1447,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,4/2/2021,498085,398203,99882,9694,7.17,5.73,1.44,1395,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,4/3/2021,502078,401514,100564,9703,7.23,5.78,1.45,1396,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,4/4/2021,503570,402693,100877,9576,7.25,5.8,1.45,1378,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Bulgaria,Europe,4/5/2021,510049,407622,102427,9215,7.34,5.87,1.47,1326,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
